recording_id	source	split	condition	segment_index	start	end	duration_s	success	text	action_family	object_name	external_rgb_samples	force_samples	proprioception_samples	excluded_official_issue	matched_usable	target_action
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	11	1736784237.995149	1736784247.428439	9.433290004730225	True	Insert round peg 3.	insert	round peg 3	283	9434	5029	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	12	1736784247.444987	1736784253.878524	6.433537006378174	True	Pick square peg 3.	pick	square peg 3	193	6433	3549	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	13	1736784253.8950408	1736784263.445007	9.54996633529663	True	Insert square peg 3.	insert	square peg 3	287	9550	5298	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	14	1736784263.4617133	1736784269.2950928	5.833379507064819	True	Pick square peg 2.	pick	square peg 2	175	5833	3164	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	15	1736784269.311774	1736784281.7618024	12.450028419494629	True	Insert square peg 2.	insert	square peg 2	373	12451	6881	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	16	1736784281.7784407	1736784287.4450707	5.666630029678345	True	Pick round peg 2.	pick	round peg 2	169	5667	3142	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	17	1736784287.46183	1736784295.3284092	7.866579294204712	True	Insert round peg 2.	insert	round peg 2	236	7866	4399	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	18	1736784295.345233	1736784300.5450928	5.199859857559204	True	Pick round peg 1.	pick	round peg 1	156	5200	2887	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	19	1736784300.5618336	1736784307.1786375	6.616803884506226	True	Insert round peg 1.	insert	round peg 1	199	6616	3670	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	20	1736784307.1951585	1736784314.9450138	7.749855279922485	True	Pick square peg 1.	pick	square peg 1	233	7750	4367	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	21	1736784314.9617856	1736784329.145122	14.18333649635315	True	Insert square peg 1.	insert	square peg 1	426	14183	7942	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	22	1736784329.1617591	1736784338.0117104	8.849951267242432	True	Pick bolt 4.	pick	bolt 4	266	8850	4953	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	23	1736784338.0283933	1736784341.2950945	3.2667012214660645	True	Place bolt 4.	place	bolt 4	98	3269	1815	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	24	1736784341.3117514	1736784346.245159	4.933407545089722	True	Pick bolt 4.	pick	bolt 4	148	4934	2751	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	25	1736784346.2617488	1736784365.9950695	19.733320713043213	True	Insert bolt 4.	insert	bolt 4	592	19733	11118	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	26	1736784366.0120451	1736784367.9784443	1.9663991928100586	True	No action.	no_action		58	1968	1068	False	True	False
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	0	1736523465.9741335	1736523469.5216646	3.5475311279296875	True	No action.	no_action		107	3547	2106	False	True	False
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	1	1736523469.5385754	1736523479.1045108	9.565935373306274	True	Pick Ethernet.	pick	Ethernet	287	9565	5675	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	2	1736523479.1219287	1736523492.1545985	13.03266978263855	True	Insert Ethernet.	insert	Ethernet	391	13034	7705	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	3	1736523492.1713085	1736523499.5048015	7.333492994308472	True	Pick USB.	pick	USB	220	7335	4272	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	4	1736523499.521449	1736523527.6879957	28.16654658317566	True	Insert USB.	insert	USB	845	28169	16505	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	5	1736523527.704659	1736523539.9379663	12.233307361602783	True	Pick bolt 4.	pick	bolt 4	367	12233	7035	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	6	1736523539.9547007	1736523558.0379517	18.083250999450684	True	Insert bolt 4.	insert	bolt 4	542	18084	10328	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	7	1736523558.054618	1736523567.487923	9.433305025100708	True	Pick BNC.	pick	BNC	284	9434	5405	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	8	1736523567.5047083	1736523588.4879098	20.983201503753662	True	Insert BNC.	insert	BNC	630	20984	12140	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	9	1736523588.504661	1736523598.1213307	9.616669654846191	True	Pick square peg 4.	pick	square peg 4	288	9617	5493	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	10	1736523598.1379726	1736523621.7879477	23.649975061416626	True	Insert square peg 4.	insert	square peg 4	710	23649	13796	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	11	1736523621.804896	1736523638.187945	16.38304877281189	True	Pick square peg 3.	pick	square peg 3	492	16383	9476	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	12	1736523638.204805	1736523667.504544	29.299739122390747	True	Insert square peg 3.	insert	square peg 3	879	29298	17167	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	13	1736523667.5213385	1736523679.42177	11.900431632995605	True	Pick square peg 2.	pick	square peg 2	357	11903	6944	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	14	1736523679.4379723	1736523696.5546415	17.116669178009033	True	Insert square peg 2.	insert	square peg 2	513	17118	10050	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	15	1736523696.5712836	1736523705.9712822	9.399998664855957	True	Pick square peg 1.	pick	square peg 1	282	9400	5539	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	16	1736523705.9881494	1736523722.7712777	16.783128261566162	False	Insert square peg 1.	insert	square peg 1	504	16783	9877	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	17	1736523722.7879558	1736523732.2045832	9.416627407073975	True	Insert square peg 1.	insert	square peg 1	283	9415	5488	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	18	1736523732.2217824	1736523743.1712568	10.949474334716797	True	Pick large gear.	pick	large gear	329	10953	6408	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	19	1736523743.1879306	1736523765.041556	21.853625297546387	True	Insert large gear.	insert	large gear	656	21853	12830	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	20	1736523765.0575843	1736523772.4879756	7.430391311645508	True	Pick medium gear.	pick	medium gear	223	7431	4373	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	21	1736523772.5046916	1736523804.0879092	31.58321762084961	True	Insert medium gear.	insert	medium gear	947	31581	18723	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	22	1736523804.104694	1736523811.2045722	7.099878311157227	True	Pick small gear.	pick	small gear	213	7100	4066	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	23	1736523811.22128	1736523847.354602	36.13332200050354	True	Insert small gear.	insert	small gear	1084	36135	21442	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	24	1736523847.371317	1736523854.0047166	6.633399724960327	True	Pick D-SUB.	pick	D-SUB	199	6635	3810	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	25	1736523854.0212862	1736523879.4211853	25.399899005889893	True	Insert D-SUB.	insert	D-SUB	762	25402	15116	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	26	1736523879.4379487	1736523888.4546807	9.016731977462769	True	Pick waterproof.	pick	waterproof	270	9018	5244	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	27	1736523888.4737742	1736523913.8878832	25.414108991622925	True	Insert waterproof.	insert	waterproof	762	25414	15091	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	28	1736523913.904661	1736523923.5878575	9.683196544647217	True	Pick round peg 4.	pick	round peg 4	290	9684	5684	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	29	1736523923.604596	1736523933.4545655	9.849969625473022	True	Insert round peg 4.	insert	round peg 4	295	9850	5746	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	30	1736523933.4712791	1736523942.9545834	9.483304262161255	True	Pick round peg 3.	pick	round peg 3	284	9483	5448	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	31	1736523942.9713843	1736523961.2712495	18.299865245819092	True	Insert round peg 3.	insert	round peg 3	549	18300	10444	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	32	1736523961.2880294	1736523970.6548812	9.366851806640625	True	Pick round peg 2.	pick	round peg 2	281	9368	5311	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	33	1736523970.6712563	1736523981.671224	10.999967813491821	True	Insert round peg 2.	insert	round peg 2	330	10999	6267	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	34	1736523981.687891	1736523988.137917	6.450026035308838	True	Pick round peg 1.	pick	round peg 1	194	6450	3682	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	35	1736523988.1545746	1736523998.9045727	10.749998092651367	True	Insert round peg 1.	insert	round peg 1	323	10750	6082	False	True	True
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	36	1736523998.9218864	1736524000.721241	1.7993545532226562	True	No action.	no_action		54	1801	961	False	True	False
2025-01-10-16-37-45	v4_new	test_split1.txt	no documented issue	37	1736523998.9218864	1736524000.721241	1.7993545532226562	True	No action.	no_action		54	1801	961	False	True	False
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	0	1736519674.1295264	1736519677.4946585	3.3651320934295654	True	No action.	no_action		101	3367	1965	False	True	False
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	1	1736519677.5112536	1736519683.394679	5.88342547416687	True	Pick D-SUB.	pick	D-SUB	176	5884	3395	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	2	1736519683.411324	1736519694.277918	10.866594076156616	True	Insert D-SUB.	insert	D-SUB	326	10870	6200	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	3	1736519694.2946577	1736519703.827973	9.533315181732178	True	Pick square peg 3.	pick	square peg 3	286	9534	5406	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	4	1736519703.8449144	1736519717.827933	13.983018636703491	True	Insert square peg 3.	insert	square peg 3	419	13984	8123	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	5	1736519717.8449051	1736519728.411326	10.566420793533325	True	Pick round peg 1.	pick	round peg 1	317	10566	6126	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	6	1736519728.4279385	1736519746.7445858	18.31664729118347	False	Insert round peg 1.	insert	round peg 1	550	18318	10647	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	7	1736519746.761466	1736519754.111291	7.349824905395508	True	Insert round peg 1.	insert	round peg 1	221	7350	4301	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	8	1736519754.1279814	1736519763.728004	9.600022554397583	True	Pick round peg 2.	pick	round peg 2	288	9598	5554	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	9	1736519763.744651	1736519776.1778667	12.433215618133545	True	Insert round peg 2.	insert	round peg 2	373	12433	7243	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	10	1736519776.1946385	1736519785.19461	8.999971628189087	True	Pick waterproof.	pick	waterproof	270	8999	5260	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	11	1736519785.2112963	1736519807.5779262	22.36662983894348	True	Insert waterproof.	insert	waterproof	671	22365	13181	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	12	1736519807.5946207	1736519817.211238	9.616617202758789	True	Pick square peg 2.	pick	square peg 2	289	9616	5635	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	13	1736519817.22802	1736519830.7112389	13.483218908309937	True	Insert square peg 2.	insert	square peg 2	405	13481	7897	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	14	1736519830.7279246	1736519840.9278977	10.199973106384277	True	Pick bolt 4.	pick	bolt 4	306	10200	6061	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	15	1736519840.9448571	1736519859.1614616	18.216604471206665	True	Insert bolt 4.	insert	bolt 4	546	18218	10856	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	16	1736519859.1780925	1736519868.4779367	9.29984426498413	True	Pick square peg 1.	pick	square peg 1	278	9300	5381	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	17	1736519868.494725	1736519895.9779878	27.48326277732849	False	Insert square peg 1.	insert	square peg 1	826	27484	15814	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	18	1736519895.9946198	1736519901.7279365	5.733316659927368	True	Insert square peg 1.	insert	square peg 1	172	5731	3282	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	19	1736519901.7457104	1736519911.6613748	9.915664434432983	False	Pick round peg 3.	pick	round peg 3	297	9915	5657	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	20	1736519911.677983	1736519916.4446323	4.76664924621582	True	Place round peg 3.	place	round peg 3	143	4768	2723	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	21	1736519916.4616609	1736519923.161288	6.699627161026001	False	Pick round peg 3.	pick	round peg 3	201	6700	3808	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	22	1736519923.1782002	1736519929.1779263	5.999726057052612	False	Pick round peg 3.	pick	round peg 3	180	5998	3445	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	23	1736519929.194641	1736519936.761627	7.566985845565796	True	Pick round peg 4.	pick	round peg 4	227	7565	4350	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	24	1736519936.777924	1736519948.4613624	11.683438301086426	True	Insert round peg 4.	insert	round peg 4	350	11682	6841	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	25	1736519948.4778738	1736519956.311292	7.833418130874634	True	Pick round peg 3.	pick	round peg 3	234	7832	4545	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	26	1736519956.3280454	1736519967.2112951	10.883249759674072	True	Insert round peg 3.	insert	round peg 3	326	10881	6389	False	True	True
2025-01-10-15-34-33	v4_new	test_split1.txt	no documented issue	27	1736519967.229528	1736519969.07791	1.8483819961547852	True	No action.	no_action		56	1848	1022	False	True	False
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	0	1736439300.519033	1736439304.1356905	3.6166574954986572	True	No action.	no_action		108	3618	2088	False	True	False
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	1	1736439304.152355	1736439316.7189488	12.566593885421753	True	Remove medium gear.	remove	medium gear	377	12566	7269	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	2	1736439316.735715	1736439321.2024117	4.466696739196777	True	Place medium gear.	place	medium gear	134	4466	2549	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	3	1736439321.2191515	1736439321.4542708	0.23511934280395508	True	No action.	no_action		7	232	136	False	True	False
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	4	1736439321.4690728	1736439328.1693528	6.700279951095581	True	Remove small gear.	remove	small gear	201	6698	3755	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	5	1736439328.185626	1736439332.1856697	4.000043630599976	True	Place small gear.	place	small gear	120	4000	2307	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	6	1736439332.202462	1736439338.8856344	6.6831724643707275	True	Remove large gear.	remove	large gear	201	6684	3847	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	7	1736439338.9023488	1736439343.2690458	4.366697072982788	True	Place large gear.	place	large gear	131	4368	2476	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	8	1736439343.2857382	1736439351.3689663	8.08322811126709	True	Remove D-SUB.	remove	D-SUB	242	8084	4672	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	9	1736439351.3856983	1736439356.2857275	4.900029182434082	True	Place D-SUB.	place	D-SUB	147	4900	2831	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	10	1736439356.3024802	1736439370.3022945	13.99981427192688	True	Remove bolt 4.	remove	bolt 4	420	13999	8180	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	11	1736439370.319013	1736439374.9522865	4.633273363113403	True	Place bolt 4.	place	bolt 4	139	4633	2660	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	12	1736439374.96903	1736439385.43569	10.466660022735596	True	Remove round peg 4.	remove	round peg 4	314	10466	6140	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	13	1736439385.452744	1736439390.968963	5.516218900680542	True	Place round peg 4.	place	round peg 4	165	5516	3176	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	14	1736439390.985831	1736439402.0189636	11.033132553100586	True	Remove round peg 3.	remove	round peg 3	331	11034	6485	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	15	1736439402.0356212	1736439407.4522212	5.416599988937378	True	Place round peg 3.	place	round peg 3	163	5418	3128	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	16	1736439407.468983	1736439419.402299	11.933315992355347	False	Remove waterproof.	remove	waterproof	358	11932	7050	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	17	1736439419.4189668	1736439427.88575	8.466783285140991	True	Remove waterproof.	remove	waterproof	254	8467	4942	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	18	1736439427.9023442	1736439433.6194508	5.717106580734253	True	Place waterproof.	place	waterproof	172	5716	3315	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	19	1736439433.6357956	1736439443.4856849	9.849889278411865	False	Remove square peg 3.	remove	square peg 3	296	9850	5767	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	20	1736439443.5023274	1736439453.1690242	9.666696786880493	True	Remove USB.	remove	USB	290	9666	5626	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	21	1736439453.1857705	1736439458.6690426	5.483272075653076	True	Place USB.	place	USB	164	5482	3206	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	22	1736439458.6856732	1736439470.7691054	12.0834321975708	True	Remove square peg 3.	remove	square peg 3	362	12085	6902	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	23	1736439470.7860484	1736439478.618965	7.832916498184204	True	Place square peg 3.	place	square peg 3	235	7834	4415	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	24	1736439478.6358252	1736439493.6025496	14.966724395751953	True	Remove Ethernet.	remove	Ethernet	449	14966	8443	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	25	1736439493.6189134	1736439502.735721	9.116807699203491	True	Place Ethernet.	place	Ethernet	273	9116	5118	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	26	1736439502.7523167	1736439514.768933	12.016616344451904	True	Remove square peg 2.	remove	square peg 2	361	12020	6744	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	27	1736439514.7860372	1736439523.3022864	8.516249179840088	True	Place square peg 2.	place	square peg 2	255	8519	4743	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	28	1736439523.3189886	1736439534.4690251	11.150036573410034	True	Remove square peg 1.	remove	square peg 1	334	11151	6325	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	29	1736439534.4858649	1736439542.7022762	8.216411352157593	True	Place square peg 1.	place	square peg 1	246	8217	4705	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	30	1736439542.719053	1736439554.9857416	12.266688585281372	True	Remove round peg 1.	remove	round peg 1	368	12266	6966	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	31	1736439555.0023513	1736439562.5189729	7.5166215896606445	False	Place round peg 1.	place	round peg 1	226	7516	4250	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	32	1736439562.5357473	1736439566.068966	3.5332186222076416	True	Place round peg 1.	place	round peg 1	106	3533	1966	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	33	1736439566.0856633	1736439577.8356264	11.74996304512024	True	Remove round peg 2.	remove	round peg 2	352	11752	6647	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	34	1736439577.8523622	1736439585.502287	7.6499247550964355	True	Place round peg 2.	place	round peg 2	229	7651	4301	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	35	1736439585.519088	1736439605.319064	19.799975872039795	True	Remove BNC.	remove	BNC	594	19802	11470	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	36	1736439605.3356595	1736439613.9190176	8.5833580493927	True	Place BNC.	place	BNC	258	8583	5019	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	37	1736439613.935614	1736439627.952347	14.016732931137085	True	Remove square peg 4.	remove	square peg 4	421	14017	8172	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	38	1736439627.969139	1736439638.7856636	10.816524505615234	True	Place square peg 4.	place	square peg 4	325	10819	6271	False	True	True
2025-01-09-17-14-59	v4_new	test_split1.txt	no documented issue	39	1736439638.802757	1736439641.8689864	3.0662293434143066	True	No action.	no_action		92	3066	1737	False	True	False
